data数 : 104625
正解数 : 58697
('(交通)', '(動植物)')の正解数 : 149
('(交通)', '(化学)')の正解数 : 181
('(交通)', '(医療)')の正解数 : 157
('(交通)', '(単位)')の正解数 : 125
('(交通)', '(商品)')の正解数 : 73
('(交通)', '(国名)')の正解数 : 161
('(交通)', '(地名)')の正解数 : 127
('(交通)', '(地形)')の正解数 : 132
('(交通)', '(娯楽)')の正解数 : 172
('(交通)', '(店)')の正解数 : 115
('(交通)', '(店名)')の正解数 : 193
('(交通)', '(建築)')の正解数 : 87
('(交通)', '(政治)')の正解数 : 203
('(交通)', '(教育)')の正解数 : 189
('(交通)', '(料理)')の正解数 : 124
('(交通)', '(時間)')の正解数 : 109
('(交通)', '(法律)')の正解数 : 201
('(交通)', '(組織名)')の正解数 : 113
('(交通)', '(美容)')の正解数 : 204
('(交通)', '(色)')の正解数 : 201
('(交通)', '(観光)')の正解数 : 148
('(交通)', '(音楽)')の正解数 : 110
('(人)', '(人名)')の正解数 : 112
('(人)', '(企業名)')の正解数 : 114
('(人)', '(動植物)')の正解数 : 61
('(人)', '(化学)')の正解数 : 128
('(人)', '(医療)')の正解数 : 3
('(人)', '(単位)')の正解数 : 152
('(人)', '(商品)')の正解数 : 53
('(人)', '(国名)')の正解数 : 144
('(人)', '(地名)')の正解数 : 94
('(人)', '(地形)')の正解数 : 66
('(人)', '(娯楽)')の正解数 : 86
('(人)', '(店)')の正解数 : 37
('(人)', '(店名)')の正解数 : 123
('(人)', '(建築)')の正解数 : 119
('(人)', '(政治)')の正解数 : 141
('(人)', '(教育)')の正解数 : 116
('(人)', '(料理)')の正解数 : 69
('(人)', '(時間)')の正解数 : 30
('(人)', '(法律)')の正解数 : 115
('(人)', '(組織名)')の正解数 : 56
('(人)', '(美容)')の正解数 : 104
('(人)', '(色)')の正解数 : 91
('(人)', '(観光)')の正解数 : 116
('(人)', '(音楽)')の正解数 : 92
('(人名)', '(企業名)')の正解数 : 170
('(人名)', '(動植物)')の正解数 : 160
('(人名)', '(化学)')の正解数 : 116
('(人名)', '(医療)')の正解数 : 144
('(人名)', '(単位)')の正解数 : 121
('(人名)', '(商品)')の正解数 : 146
('(人名)', '(国名)')の正解数 : 79
('(人名)', '(地名)')の正解数 : 57
('(人名)', '(地形)')の正解数 : 182
('(人名)', '(娯楽)')の正解数 : 186
('(人名)', '(店)')の正解数 : 206
('(人名)', '(店名)')の正解数 : 146
('(人名)', '(建築)')の正解数 : 156
('(人名)', '(政治)')の正解数 : 211
('(人名)', '(教育)')の正解数 : 197
('(人名)', '(料理)')の正解数 : 141
('(人名)', '(時間)')の正解数 : 124
('(人名)', '(法律)')の正解数 : 189
('(人名)', '(組織名)')の正解数 : 75
('(人名)', '(美容)')の正解数 : 184
('(人名)', '(色)')の正解数 : 204
('(人名)', '(観光)')の正解数 : 123
('(人名)', '(音楽)')の正解数 : 197
('(企業名)', '(動植物)')の正解数 : 134
('(企業名)', '(化学)')の正解数 : 173
('(企業名)', '(医療)')の正解数 : 161
('(企業名)', '(単位)')の正解数 : 124
('(企業名)', '(商品)')の正解数 : 73
('(企業名)', '(国名)')の正解数 : 174
('(企業名)', '(地名)')の正解数 : 137
('(企業名)', '(地形)')の正解数 : 123
('(企業名)', '(娯楽)')の正解数 : 139
('(企業名)', '(店)')の正解数 : 133
('(企業名)', '(店名)')の正解数 : 95
('(企業名)', '(建築)')の正解数 : 123
('(企業名)', '(政治)')の正解数 : 149
('(企業名)', '(教育)')の正解数 : 165
('(企業名)', '(料理)')の正解数 : 118
('(企業名)', '(時間)')の正解数 : 127
('(企業名)', '(法律)')の正解数 : 135
('(企業名)', '(組織名)')の正解数 : 1
('(企業名)', '(美容)')の正解数 : 146
('(企業名)', '(色)')の正解数 : 162
('(企業名)', '(観光)')の正解数 : 121
('(企業名)', '(音楽)')の正解数 : 176
('(動植物)', '(化学)')の正解数 : 83
('(動植物)', '(医療)')の正解数 : 123
('(動植物)', '(単位)')の正解数 : 144
('(動植物)', '(商品)')の正解数 : 107
('(動植物)', '(国名)')の正解数 : 181
('(動植物)', '(地名)')の正解数 : 128
('(動植物)', '(地形)')の正解数 : 132
('(動植物)', '(娯楽)')の正解数 : 134
('(動植物)', '(店)')の正解数 : 120
('(動植物)', '(店名)')の正解数 : 145
('(動植物)', '(建築)')の正解数 : 123
('(動植物)', '(政治)')の正解数 : 183
('(動植物)', '(教育)')の正解数 : 188
('(動植物)', '(料理)')の正解数 : 37
('(動植物)', '(時間)')の正解数 : 17
('(動植物)', '(法律)')の正解数 : 188
('(動植物)', '(組織名)')の正解数 : 82
('(動植物)', '(美容)')の正解数 : 117
('(動植物)', '(色)')の正解数 : 134
('(動植物)', '(観光)')の正解数 : 176
('(動植物)', '(音楽)')の正解数 : 166
('(化学)', '(医療)')の正解数 : 130
('(化学)', '(単位)')の正解数 : 59
('(化学)', '(商品)')の正解数 : 93
('(化学)', '(国名)')の正解数 : 119
('(化学)', '(地名)')の正解数 : 113
('(化学)', '(地形)')の正解数 : 172
('(化学)', '(娯楽)')の正解数 : 194
('(化学)', '(店)')の正解数 : 192
('(化学)', '(店名)')の正解数 : 182
('(化学)', '(建築)')の正解数 : 148
('(化学)', '(政治)')の正解数 : 194
('(化学)', '(教育)')の正解数 : 199
('(化学)', '(料理)')の正解数 : 151
('(化学)', '(時間)')の正解数 : 103
('(化学)', '(法律)')の正解数 : 169
('(化学)', '(組織名)')の正解数 : 42
('(化学)', '(美容)')の正解数 : 180
('(化学)', '(色)')の正解数 : 172
('(化学)', '(観光)')の正解数 : 172
('(化学)', '(音楽)')の正解数 : 180
('(医療)', '(単位)')の正解数 : 130
('(医療)', '(商品)')の正解数 : 104
('(医療)', '(国名)')の正解数 : 156
('(医療)', '(地名)')の正解数 : 131
('(医療)', '(地形)')の正解数 : 188
('(医療)', '(娯楽)')の正解数 : 124
('(医療)', '(店)')の正解数 : 107
('(医療)', '(店名)')の正解数 : 176
('(医療)', '(建築)')の正解数 : 145
('(医療)', '(政治)')の正解数 : 165
('(医療)', '(教育)')の正解数 : 155
('(医療)', '(料理)')の正解数 : 123
('(医療)', '(時間)')の正解数 : 64
('(医療)', '(法律)')の正解数 : 146
('(医療)', '(組織名)')の正解数 : 67
('(医療)', '(美容)')の正解数 : 124
('(医療)', '(色)')の正解数 : 138
('(医療)', '(観光)')の正解数 : 149
('(医療)', '(音楽)')の正解数 : 150
('(単位)', '(商品)')の正解数 : 84
('(単位)', '(国名)')の正解数 : 95
('(単位)', '(地名)')の正解数 : 97
('(単位)', '(地形)')の正解数 : 105
('(単位)', '(娯楽)')の正解数 : 175
('(単位)', '(店)')の正解数 : 125
('(単位)', '(店名)')の正解数 : 137
('(単位)', '(建築)')の正解数 : 115
('(単位)', '(政治)')の正解数 : 126
('(単位)', '(教育)')の正解数 : 184
('(単位)', '(料理)')の正解数 : 124
('(単位)', '(時間)')の正解数 : 82
('(単位)', '(法律)')の正解数 : 144
('(単位)', '(組織名)')の正解数 : 53
('(単位)', '(美容)')の正解数 : 153
('(単位)', '(色)')の正解数 : 154
('(単位)', '(観光)')の正解数 : 83
('(単位)', '(音楽)')の正解数 : 187
('(商品)', '(国名)')の正解数 : 112
('(商品)', '(地名)')の正解数 : 73
('(商品)', '(地形)')の正解数 : 91
('(商品)', '(娯楽)')の正解数 : 65
('(商品)', '(店)')の正解数 : 32
('(商品)', '(店名)')の正解数 : 51
('(商品)', '(建築)')の正解数 : 92
('(商品)', '(政治)')の正解数 : 111
('(商品)', '(教育)')の正解数 : 85
('(商品)', '(料理)')の正解数 : 80
('(商品)', '(時間)')の正解数 : 12
('(商品)', '(法律)')の正解数 : 21
('(商品)', '(組織名)')の正解数 : 45
('(商品)', '(美容)')の正解数 : 91
('(商品)', '(色)')の正解数 : 106
('(商品)', '(観光)')の正解数 : 52
('(商品)', '(音楽)')の正解数 : 96
('(国名)', '(地名)')の正解数 : 3
('(国名)', '(地形)')の正解数 : 181
('(国名)', '(娯楽)')の正解数 : 225
('(国名)', '(店)')の正解数 : 219
('(国名)', '(店名)')の正解数 : 163
('(国名)', '(建築)')の正解数 : 163
('(国名)', '(政治)')の正解数 : 181
('(国名)', '(教育)')の正解数 : 222
('(国名)', '(料理)')の正解数 : 188
('(国名)', '(時間)')の正解数 : 97
('(国名)', '(法律)')の正解数 : 169
('(国名)', '(組織名)')の正解数 : 25
('(国名)', '(美容)')の正解数 : 207
('(国名)', '(色)')の正解数 : 218
('(国名)', '(観光)')の正解数 : 151
('(国名)', '(音楽)')の正解数 : 221
('(地名)', '(地形)')の正解数 : 149
('(地名)', '(娯楽)')の正解数 : 181
('(地名)', '(店)')の正解数 : 171
('(地名)', '(店名)')の正解数 : 159
('(地名)', '(建築)')の正解数 : 170
('(地名)', '(政治)')の正解数 : 147
('(地名)', '(教育)')の正解数 : 168
('(地名)', '(料理)')の正解数 : 124
('(地名)', '(時間)')の正解数 : 16
('(地名)', '(法律)')の正解数 : 152
('(地名)', '(組織名)')の正解数 : 4
('(地名)', '(美容)')の正解数 : 166
('(地名)', '(色)')の正解数 : 181
('(地名)', '(観光)')の正解数 : 90
('(地名)', '(音楽)')の正解数 : 190
('(地形)', '(娯楽)')の正解数 : 192
('(地形)', '(店)')の正解数 : 146
('(地形)', '(店名)')の正解数 : 156
('(地形)', '(建築)')の正解数 : 112
('(地形)', '(政治)')の正解数 : 199
('(地形)', '(教育)')の正解数 : 181
('(地形)', '(料理)')の正解数 : 124
('(地形)', '(時間)')の正解数 : 84
('(地形)', '(法律)')の正解数 : 172
('(地形)', '(組織名)')の正解数 : 47
('(地形)', '(美容)')の正解数 : 140
('(地形)', '(色)')の正解数 : 151
('(地形)', '(観光)')の正解数 : 121
('(地形)', '(音楽)')の正解数 : 183
('(娯楽)', '(店)')の正解数 : 154
('(娯楽)', '(店名)')の正解数 : 198
('(娯楽)', '(建築)')の正解数 : 165
('(娯楽)', '(政治)')の正解数 : 209
('(娯楽)', '(教育)')の正解数 : 208
('(娯楽)', '(料理)')の正解数 : 134
('(娯楽)', '(時間)')の正解数 : 110
('(娯楽)', '(法律)')の正解数 : 80
('(娯楽)', '(組織名)')の正解数 : 47
('(娯楽)', '(美容)')の正解数 : 168
('(娯楽)', '(色)')の正解数 : 151
('(娯楽)', '(観光)')の正解数 : 37
('(娯楽)', '(音楽)')の正解数 : 124
('(店)', '(店名)')の正解数 : 30
('(店)', '(建築)')の正解数 : 125
('(店)', '(政治)')の正解数 : 183
('(店)', '(教育)')の正解数 : 180
('(店)', '(料理)')の正解数 : 99
('(店)', '(時間)')の正解数 : 37
('(店)', '(法律)')の正解数 : 93
('(店)', '(組織名)')の正解数 : 2
('(店)', '(美容)')の正解数 : 66
('(店)', '(色)')の正解数 : 212
('(店)', '(観光)')の正解数 : 22
('(店)', '(音楽)')の正解数 : 200
('(店名)', '(建築)')の正解数 : 159
('(店名)', '(政治)')の正解数 : 222
('(店名)', '(教育)')の正解数 : 225
('(店名)', '(料理)')の正解数 : 78
('(店名)', '(時間)')の正解数 : 150
('(店名)', '(法律)')の正解数 : 154
('(店名)', '(美容)')の正解数 : 107
('(店名)', '(色)')の正解数 : 224
('(店名)', '(観光)')の正解数 : 23
('(店名)', '(音楽)')の正解数 : 213
('(建築)', '(政治)')の正解数 : 164
('(建築)', '(教育)')の正解数 : 164
('(建築)', '(料理)')の正解数 : 123
('(建築)', '(時間)')の正解数 : 102
('(建築)', '(法律)')の正解数 : 160
('(建築)', '(組織名)')の正解数 : 49
('(建築)', '(美容)')の正解数 : 130
('(建築)', '(色)')の正解数 : 160
('(建築)', '(観光)')の正解数 : 106
('(建築)', '(音楽)')の正解数 : 172
('(政治)', '(教育)')の正解数 : 194
('(政治)', '(料理)')の正解数 : 187
('(政治)', '(時間)')の正解数 : 167
('(政治)', '(法律)')の正解数 : 105
('(政治)', '(組織名)')の正解数 : 33
('(政治)', '(美容)')の正解数 : 222
('(政治)', '(色)')の正解数 : 224
('(政治)', '(観光)')の正解数 : 147
('(政治)', '(音楽)')の正解数 : 225
('(教育)', '(料理)')の正解数 : 183
('(教育)', '(時間)')の正解数 : 92
('(教育)', '(法律)')の正解数 : 167
('(教育)', '(組織名)')の正解数 : 33
('(教育)', '(美容)')の正解数 : 210
('(教育)', '(色)')の正解数 : 225
('(教育)', '(観光)')の正解数 : 161
('(教育)', '(音楽)')の正解数 : 223
('(料理)', '(時間)')の正解数 : 66
('(料理)', '(法律)')の正解数 : 194
('(料理)', '(組織名)')の正解数 : 38
('(料理)', '(美容)')の正解数 : 87
('(料理)', '(色)')の正解数 : 73
('(料理)', '(観光)')の正解数 : 86
('(料理)', '(音楽)')の正解数 : 157
('(時間)', '(法律)')の正解数 : 138
('(時間)', '(組織名)')の正解数 : 19
('(時間)', '(美容)')の正解数 : 77
('(時間)', '(色)')の正解数 : 81
('(時間)', '(観光)')の正解数 : 49
('(時間)', '(音楽)')の正解数 : 136
('(法律)', '(組織名)')の正解数 : 60
('(法律)', '(美容)')の正解数 : 209
('(法律)', '(色)')の正解数 : 204
('(法律)', '(観光)')の正解数 : 204
('(法律)', '(音楽)')の正解数 : 202
('(組織名)', '(美容)')の正解数 : 24
('(組織名)', '(色)')の正解数 : 95
('(組織名)', '(観光)')の正解数 : 8
('(組織名)', '(音楽)')の正解数 : 82
('(美容)', '(色)')の正解数 : 157
('(美容)', '(観光)')の正解数 : 151
('(美容)', '(音楽)')の正解数 : 193
('(色)', '(観光)')の正解数 : 125
('(色)', '(音楽)')の正解数 : 141
('(観光)', '(音楽)')の正解数 : 159
acc：0.5610227001194743
